152,151,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
153,152,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
154,153,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
155,154,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
156,155,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
157,156,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
158,157,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
148,144,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
157,158,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
156,157,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
155,156,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
154,155,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
153,154,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
152,153,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
151,152,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
150,151,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
149,150,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
148,149,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
147,148,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
146,147,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
145,146,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
144,145,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
24,144,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
40,24,Framingham/Worcester Line,#0FD4F2,Framingham/Worcester Line
